;Potencia real [kW];Potencia reactiva [kvar];Pos. válvula mariposa [%];Tensión prom. gener. [V];Prom. corr. generador [A];Pos. válvula mariposa [%];Temp. promedio cil. [°C];Revoluciones reales [1/min];Tensión de excitación [V];Pot. teórica de carga [bar];
14/12/2022 15:11:51;1251;257;100;390;1894;100;549;1500;28,6000003814697;3,16199994087219;
14/12/2022 15:11:52;1249;252;100;390;1873;100;549;1500;28,6000003814697;3,15799999237061;
14/12/2022 15:11:53;1251;250;100;390;1887;100;549;1500;28,7000007629395;3,16599988937378;
14/12/2022 15:11:54;1254;254;100;390;1879;100;549;1500;28,5;3,17000007629395;
14/12/2022 15:11:55;1251;248;100;390;1888;100;549;1500;28,5;3,16100001335144;
14/12/2022 15:11:56;1251;257;100;389;1879;100;549;1500;28,5;3,16599988937378;
14/12/2022 15:11:57;1251;255;100;389;1871;100;549;1500;28,5;3,16300010681152;
14/12/2022 15:11:58;1248;252;100;389;1875;100;549;1500;28,6000003814697;3,15899991989136;
14/12/2022 15:11:59;1250;254;100;389;1881;100;549;1500;28,5;3,16100001335144;
14/12/2022 15:12:00;1250;254;100;389;1903;100;549;1499;28,5;3,16100001335144;
14/12/2022 15:12:03;1248;248;100;389;1901;100;549;1500;28,5;3,15899991989136;
14/12/2022 15:12:03;1247;246;100;390;1870;100;549;1500;28,6000003814697;3,15700006484985;
14/12/2022 15:12:04;1250;254;100;389;1889;100;549;1499;28,7000007629395;3,16199994087219;
14/12/2022 15:12:06;1251;252;100;389;1903;100;549;1499;28,6000003814697;3,16199994087219;
14/12/2022 15:12:06;1251;256;100;390;1888;100;549;1499;28,6000003814697;3,16199994087219;
14/12/2022 15:12:07;1250;249;100;390;1889;100;549;1499;28,7000007629395;3,16199994087219;
14/12/2022 15:12:08;1250;261;100;389;1880;100;549;1499;28,7000007629395;3,16199994087219;
14/12/2022 15:12:09;1248;249;100;389;1891;100;549;1499;28,7000007629395;3,15700006484985;
14/12/2022 15:12:10;1250;251;100;389;1895;100;549;1499;29;3,16199994087219;
14/12/2022 15:12:11;1249;251;100;389;1887;100;549;1499;28,6000003814697;3,16000008583069;
14/12/2022 15:12:12;1250;259;100;389;1891;100;549;1499;28,7999992370605;3,16000008583069;
14/12/2022 15:12:13;1248;254;100;389;1888;100;549;1499;28,8999996185303;3,15700006484985;
14/12/2022 15:12:14;1249;253;100;389;1876;100;549;1499;29;3,16000008583069;
14/12/2022 15:12:16;1251;251;100;390;1884;100;549;1499;29,1000003814697;3,16199994087219;
14/12/2022 15:12:20;1251;251;100;390;1892;100;549;1499;29,2000007629395;3,16799998283386;
14/12/2022 15:12:20;1251;251;100;390;1892;100;549;1499;29,2000007629395;3,16799998283386;
14/12/2022 15:12:21;1252;251;100;390;1884;100;549;1499;28,7999992370605;3,16499996185303;
14/12/2022 15:12:22;1251;250;100;390;1893;100;549;1500;28,7000007629395;3,16799998283386;
14/12/2022 15:12:23;1252;255;100;389;1890;100;549;1500;28,6000003814697;3,16799998283386;
14/12/2022 15:12:24;1251;253;100;389;1880;100;549;1499;28,5;3,16499996185303;
14/12/2022 15:12:25;1251;253;100;389;1888;100;549;1499;28,3999996185303;3,16499996185303;
14/12/2022 15:12:27;1251;260;100;389;1889;100;549;1500;28,3999996185303;3,16499996185303;
14/12/2022 15:12:27;1250;252;100;388;1907;100;549;1500;28,3999996185303;3,16400003433228;
14/12/2022 15:12:28;1252;249;100;388;1902;100;549;1500;28,5;3,16799998283386;
14/12/2022 15:12:30;1252;257;100;389;1897;100;549;1499;28,5;3,16899991035461;
14/12/2022 15:12:31;1252;254;100;390;1887;100;549;1499;28,3999996185303;3,16899991035461;
14/12/2022 15:12:33;1252;254;100;389;1867;100;549;1500;28,2999992370605;3,16899991035461;
14/12/2022 15:12:34;1252;249;100;389;1893;100;549;1500;28,3999996185303;3,16599988937378;
14/12/2022 15:12:35;1255;259;100;390;1891;100;549;1500;28,5;3,1710000038147;
14/12/2022 15:12:36;1255;252;100;390;1906;100;549;1500;28,6000003814697;3,17300009727478;
14/12/2022 15:12:37;1253;257;100;390;1891;100;549;1499;28,5;3,17600011825562;
14/12/2022 15:12:38;1252;250;100;389;1906;100;549;1499;28,5;3,16899991035461;
14/12/2022 15:12:39;1252;261;100;389;1902;100;549;1500;28,7000007629395;3,16899991035461;
14/12/2022 15:12:40;1249;256;100;389;1891;100;549;1500;28,2000007629395;3,16400003433228;
14/12/2022 15:12:41;1248;258;100;390;1885;100;549;1499;28,6000003814697;3,16300010681152;
14/12/2022 15:12:42;1248;244;100;389;1889;100;549;1499;28,5;3,15799999237061;
14/12/2022 15:12:43;1247;243;100;389;1889;100;549;1499;28,5;3,15799999237061;
14/12/2022 15:12:44;1248;258;100;389;1901;100;549;1500;28,5;3,15799999237061;
14/12/2022 15:12:45;1249;261;100;389;1896;100;549;1500;28,6000003814697;3,16000008583069;
14/12/2022 15:12:46;1251;258;100;389;1888;100;549;1499;28,7000007629395;3,16499996185303;
14/12/2022 15:12:47;1253;251;100;389;1921;100;549;1500;28,7999992370605;3,17000007629395;
14/12/2022 15:12:48;1255;253;100;389;1908;100;549;1499;28,7000007629395;3,17700004577637;
14/12/2022 15:12:49;1254;255;100;390;1876;100;549;1499;28,7000007629395;3,17700004577637;
14/12/2022 15:12:50;1253;256;100;390;1906;100;549;1499;28,8999996185303;3,17199993133545;
14/12/2022 15:12:51;1252;256;100;390;1884;100;549;1499;28,7000007629395;3,1710000038147;
14/12/2022 15:12:52;1255;261;100;389;1906;100;549;1499;28,8999996185303;3,17799997329712;
14/12/2022 15:12:53;1254;253;100;389;1886;100;549;1499;29,1000003814697;3,17799997329712;
14/12/2022 15:12:54;1252;251;100;389;1896;100;549;1499;28,7999992370605;3,17300009727478;
14/12/2022 15:12:55;1250;243;100;389;1887;100;549;1499;29;3,16599988937378;
14/12/2022 15:12:56;1249;250;100;390;1882;100;549;1499;28,7999992370605;3,16400003433228;
14/12/2022 15:12:57;1247;243;100;390;1867;100;549;1499;28,7999992370605;3,15899991989136;
14/12/2022 15:12:58;1249;262;100;389;1885;100;549;1499;29;3,16400003433228;
14/12/2022 15:12:59;1249;262;100;388;1883;100;549;1499;29,2999992370605;3,16599988937378;
14/12/2022 15:13:01;1249;261;100;391;1870;100;549;1499;29,2000007629395;3,16499996185303;
14/12/2022 15:13:02;1253;242;100;390;1911;100;549;1499;29;3,16899991035461;
14/12/2022 15:13:03;1252;241;100;389;1887;100;549;1499;29;3,17199993133545;
14/12/2022 15:13:04;1251;265;100;389;1894;100;549;1499;28,7999992370605;3,16899991035461;
14/12/2022 15:13:05;1252;261;100;389;1904;100;549;1500;28,7000007629395;3,16899991035461;
14/12/2022 15:13:06;1250;246;100;389;1874;100;549;1500;28,5;3,16700005531311;
14/12/2022 15:13:07;1252;251;100;389;1906;100;549;1500;28,6000003814697;3,17400002479553;
14/12/2022 15:13:08;1253;254;100;389;1894;100;549;1500;28,6000003814697;3,17400002479553;
14/12/2022 15:13:09;1253;252;100;389;1904;100;549;1500;28,6000003814697;3,17499995231628;
14/12/2022 15:13:10;1254;257;100;390;1882;100;548;1500;28,6000003814697;3,17499995231628;
14/12/2022 15:13:11;1251;254;100;390;1893;100;548;1500;28,3999996185303;3,16799998283386;
14/12/2022 15:13:12;1250;252;100;390;1886;100;548;1500;28,7000007629395;3,16799998283386;
14/12/2022 15:13:13;1251;250;100;389;1900;100;548;1500;28,7000007629395;3,16799998283386;
14/12/2022 15:13:14;1251;255;100;389;1887;100;548;1500;28,7000007629395;3,16799998283386;
14/12/2022 15:13:15;1251;252;100;389;1910;100;548;1500;28,5;3,17000007629395;
14/12/2022 15:13:17;1249;253;100;389;1889;100;548;1500;28,6000003814697;3,16499996185303;
14/12/2022 15:13:17;1250;248;100;389;1902;100;548;1500;28,7000007629395;3,16300010681152;
14/12/2022 15:13:18;1251;248;100;389;1876;100;548;1500;28,7999992370605;3,16700005531311;
14/12/2022 15:13:19;1251;254;100;390;1891;100;548;1500;28,7000007629395;3,16700005531311;
14/12/2022 15:13:20;1252;260;100;390;1881;100;548;1500;28,8999996185303;3,17000007629395;
14/12/2022 15:13:22;1254;254;100;390;1917;100;548;1500;29,1000003814697;3,17400002479553;
14/12/2022 15:13:23;1254;247;100;389;1905;100;548;1500;28,7999992370605;3,17199993133545;
14/12/2022 15:13:23;1253;257;100;389;1906;100;548;1501;28,8999996185303;3,17199993133545;
14/12/2022 15:13:24;1252;255;100;389;1893;100;548;1500;29,1000003814697;3,17000007629395;
14/12/2022 15:13:25;1251;255;100;389;1883;100;548;1501;28,8999996185303;3,16700005531311;
14/12/2022 15:13:27;1252;255;100;389;1902;100;548;1501;29,1000003814697;3,17000007629395;
14/12/2022 15:13:27;1253;254;100;389;1903;100;548;1501;28,8999996185303;3,17199993133545;
14/12/2022 15:13:28;1251;256;100;389;1892;100;548;1501;28,7000007629395;3,16700005531311;
14/12/2022 15:13:30;1249;255;100;390;1884;100;548;1501;28,7000007629395;3,16300010681152;
14/12/2022 15:13:31;1248;256;100;390;1890;100;548;1501;28,6000003814697;3,16000008583069;
14/12/2022 15:13:32;1248;256;100;390;1890;100;548;1501;28,6000003814697;3,16000008583069;
14/12/2022 15:13:33;1251;249;100;390;1895;100;549;1501;28,7000007629395;3,16700005531311;
14/12/2022 15:13:35;1251;253;100;389;1884;100;549;1500;28,5;3,17000007629395;
14/12/2022 15:13:35;1250;255;100;389;1898;100;549;1500;28,5;3,16499996185303;
14/12/2022 15:13:37;1252;257;100;389;1906;100;549;1500;28,3999996185303;3,16700005531311;
14/12/2022 15:13:37;1252;257;100;389;1906;100;549;1500;28,3999996185303;3,16700005531311;
14/12/2022 15:13:38;1250;250;100;389;1874;100;549;1500;28,1000003814697;3,16499996185303;
14/12/2022 15:13:39;1252;258;100;389;1896;100;549;1500;28,3999996185303;3,17199993133545;
14/12/2022 15:13:40;1251;252;100;389;1864;100;549;1500;28,3999996185303;3,16700005531311;
14/12/2022 15:13:41;1252;254;100;389;1877;100;549;1500;28,6000003814697;3,17000007629395;
14/12/2022 15:13:42;1251;244;100;390;1873;100;549;1500;28,6000003814697;3,16499996185303;
14/12/2022 15:13:43;1251;251;100;390;1900;100;549;1500;28,6000003814697;3,16700005531311;
14/12/2022 15:13:44;1250;251;100;390;1874;100;549;1500;28,5;3,16499996185303;
14/12/2022 15:13:45;1253;256;100;389;1898;100;549;1500;28,7000007629395;3,17199993133545;
14/12/2022 15:13:47;1252;256;100;389;1878;100;549;1500;28,7999992370605;3,17199993133545;
14/12/2022 15:13:48;1248;250;100;390;1888;100;549;1500;28,6000003814697;3,16499996185303;
14/12/2022 15:13:48;1248;252;100;390;1887;100;549;1500;28,7000007629395;3,16000008583069;
14/12/2022 15:13:50;1254;253;100;390;1903;100;549;1500;28,7999992370605;3,17199993133545;
14/12/2022 15:13:50;1253;255;100;390;1863;100;549;1500;28,3999996185303;3,17000007629395;
14/12/2022 15:13:52;1253;258;100;390;1898;100;549;1500;28,6000003814697;3,17000007629395;
14/12/2022 15:13:52;1254;254;100;389;1895;100;549;1500;28,7000007629395;3,17400002479553;
14/12/2022 15:13:53;1254;254;100;389;1891;100;549;1500;28,2999992370605;3,17400002479553;
14/12/2022 15:13:55;1251;243;100;388;1878;100;549;1500;28,3999996185303;3,16700005531311;
14/12/2022 15:13:55;1250;254;100;389;1890;100;549;1499;28,2999992370605;3,16300010681152;
14/12/2022 15:13:57;1251;252;100;389;1890;100;549;1500;28,5;3,16499996185303;
14/12/2022 15:13:57;1251;250;100;389;1889;100;549;1500;28,2999992370605;3,16700005531311;
14/12/2022 15:13:58;1249;253;100;390;1881;100;549;1500;28,3999996185303;3,16300010681152;
14/12/2022 15:14:00;1252;252;100;389;1888;100;549;1500;28,5;3,17000007629395;
14/12/2022 15:14:01;1250;250;100;389;1887;100;548;1499;28,2000007629395;3,16499996185303;
14/12/2022 15:14:03;1252;257;100;390;1899;100;549;1500;28,3999996185303;3,17000007629395;
14/12/2022 15:14:04;1252;251;100;389;1894;100;548;1499;28,2000007629395;3,17000007629395;
14/12/2022 15:14:04;1251;255;100;390;1873;100;548;1499;28,3999996185303;3,16700005531311;
14/12/2022 15:14:05;1251;254;100;390;1897;100;548;1499;28,5;3,16499996185303;
14/12/2022 15:14:07;1250;258;100;389;1884;100;548;1499;28,5;3,16499996185303;
14/12/2022 15:14:08;1250;250;100;388;1903;100;548;1500;28,5;3,16300010681152;
14/12/2022 15:14:09;1251;253;100;389;1890;100;548;1499;28,6000003814697;3,16700005531311;
14/12/2022 15:14:10;1250;255;100;389;1898;100;548;1499;28,5;3,16499996185303;
14/12/2022 15:14:11;1252;255;100;390;1883;100;548;1500;28,7000007629395;3,17000007629395;
14/12/2022 15:14:12;1253;255;100;391;1897;100;548;1499;28,7000007629395;3,17199993133545;
14/12/2022 15:14:13;1253;252;100;390;1881;100;548;1499;28,6000003814697;3,17199993133545;
14/12/2022 15:14:13;1252;254;100;389;1906;100;548;1500;28,6000003814697;3,17000007629395;
14/12/2022 15:14:15;1253;251;100;389;1878;100;548;1500;28,6000003814697;3,17199993133545;
14/12/2022 15:14:16;1251;257;100;390;1903;100;548;1500;28,7000007629395;3,16700005531311;
14/12/2022 15:14:17;1252;258;100;390;1879;100;548;1500;28,7000007629395;3,17000007629395;
14/12/2022 15:14:18;1252;254;100;389;1895;100;548;1500;28,5;3,16700005531311;
14/12/2022 15:14:19;1252;255;100;389;1885;100;548;1500;28,7000007629395;3,17000007629395;
14/12/2022 15:14:19;1253;255;100;389;1905;100;548;1499;28,7000007629395;3,17000007629395;
14/12/2022 15:14:20;1251;254;100;390;1895;100;548;1499;28,7999992370605;3,16700005531311;
14/12/2022 15:14:22;1252;249;100;390;1886;100;548;1500;28,7999992370605;3,17000007629395;
14/12/2022 15:14:22;1252;248;100;389;1877;100;548;1499;28,7000007629395;3,17000007629395;
14/12/2022 15:14:24;1250;254;100;389;1885;100;548;1500;28,7000007629395;3,16499996185303;
14/12/2022 15:14:25;1250;256;100;389;1915;100;548;1499;28,7000007629395;3,16499996185303;
14/12/2022 15:14:26;1252;252;100;390;1870;100;548;1500;28,8999996185303;3,17000007629395;
14/12/2022 15:14:27;1254;256;100;389;1907;100;548;1500;28,7999992370605;3,17400002479553;
14/12/2022 15:14:28;1254;252;100;388;1886;100;548;1500;28,7999992370605;3,17400002479553;
14/12/2022 15:14:30;1257;256;100;389;1907;100;548;1499;28,8999996185303;3,17700004577637;
14/12/2022 15:14:32;1253;253;100;390;1886;100;548;1499;28,7999992370605;3,17300009727478;
14/12/2022 15:14:33;1252;258;100;389;1894;100;548;1499;28,7999992370605;3,17300009727478;
14/12/2022 15:14:34;1253;250;100;389;1897;100;548;1499;29;3,1710000038147;
14/12/2022 15:14:35;1252;253;100;390;1896;100;548;1500;28,8999996185303;3,1710000038147;
14/12/2022 15:14:36;1250;252;100;391;1881;100;548;1500;29;3,16799998283386;
14/12/2022 15:14:37;1250;254;100;390;1902;100;548;1500;28,8999996185303;3,16599988937378;
14/12/2022 15:14:38;1251;259;100;389;1883;100;548;1500;28,7999992370605;3,16799998283386;
14/12/2022 15:14:39;1249;255;100;389;1896;100;548;1500;28,8999996185303;3,16400003433228;
14/12/2022 15:14:40;1251;251;100;389;1899;100;548;1500;29;3,16799998283386;
14/12/2022 15:14:41;1252;254;100;390;1893;100;548;1500;29,1000003814697;3,1710000038147;
14/12/2022 15:14:42;1252;253;100;390;1885;100;548;1500;29,1000003814697;3,1710000038147;
14/12/2022 15:14:43;1252;253;100;389;1887;100;548;1500;29;3,17300009727478;
14/12/2022 15:14:44;1251;251;100;389;1883;100;548;1500;29,1000003814697;3,16799998283386;
14/12/2022 15:14:45;1252;256;100;389;1874;100;548;1500;28,8999996185303;3,1710000038147;
